<SESSION>
<VERSION>
2
<\VERSION>
<DATE>
2017-08-15 09:28:33
<\DATE>
<SUBJECT-ID>
c57-1mois-f1-4.5r
<\SUBJECT-ID>
<NOTE>

<\NOTE>
<MIN-MAX-PLOT>
0.100000 51880.761719
<\MIN-MAX-PLOT>
<STIMULUS-DEFINED>
Default
Default Human Relative Spectral Sensitivity
1	0
1	0.500000	0.500000	17.000000	1	1	4.500000	-100.000000	0.100000	-100.000000	0
<\STIMULUS-DEFINED>
<STIMULUS-GENERATED>
4
0	0	0.000000	1	0.000000	0.000000	1	0.000000	0.000000
0	1	0.509000	1	129.044220	31625.173828	1	0.000000	0.000000
0	4	1.019000	1	0.000000	0.000000	1	0.000000	0.000000
-1	5	18.028000	0	0.000000	0.000000	0	0.000000	0.000000
<\STIMULUS-GENERATED>
<RIGHT-PUPIL-DATA>
542	1
1	-0.049000	1.151014	306.574982	355.412506
1	-0.018000	1.138986	306.181244	355.368744
1	0.013000	1.159710	306.587494	355.662506
1	0.044000	1.153623	306.500000	355.500000
1	0.075000	1.166812	306.768738	355.218750
1	0.122000	1.142029	305.924988	354.575012
1	0.153000	1.165942	306.481262	354.843750
1	0.185000	1.124638	308.000000	352.500000
1	0.216000	1.171015	308.000000	354.500000
1	0.247000	1.134638	306.306244	353.756256
1	0.278000	1.159855	307.068756	354.068756
1	0.309000	1.138841	307.412506	353.212494
1	0.356000	1.159275	306.793762	353.343750
1	0.387000	1.159855	307.318756	353.768768
1	0.419000	1.134638	307.106232	353.243744
1	0.450000	1.155797	306.606323	353.381226
1	0.481000	1.159275	307.331238	353.468750
1	0.512000	1.164492	307.181183	353.493683
1	0.543000	1.138841	307.187500	352.812500
1	0.575000	1.146667	307.649994	352.399994
1	0.621000	1.150869	308.231262	352.268738
0	0.653000	1.101449	310.000000	350.500000
1	0.684000	1.128985	308.750000	351.625000
1	0.715000	1.152754	308.312500	351.750000
1	0.746000	1.126667	307.812500	351.875000
1	0.777000	1.138841	308.187500	352.187500
1	0.809000	1.109855	307.712494	352.787506
1	0.855000	1.115942	308.250000	353.250000
0	0.887000	0.968116	309.500000	352.500000
0	0.918000	0.915942	311.000000	351.500000
1	0.949000	0.998551	308.362488	353.174988
1	0.980000	0.998841	308.600006	353.100006
1	1.011000	0.864638	312.000000	355.000000
1	1.043000	0.902754	309.968750	353.018738
0	1.089000	0.742319	311.662506	355.662506
1	1.121000	0.902029	309.774933	352.475006
0	1.152000	0.654203	312.149994	355.912506
1	1.183000	0.915942	310.000000	354.500000
0	1.214000	0.585507	312.000000	357.000000
1	1.245000	0.823478	308.812469	353.237457
1	1.277000	0.811594	308.750000	352.750000
0	1.308000	0.566232	311.131256	357.943756
1	1.355000	0.633188	310.906250	356.906250
0	1.386000	0.702754	310.218750	355.218750
0	1.417000	0.672899	309.681244	355.681244
1	1.448000	0.574493	311.000000	357.000000
1	1.479000	0.674928	309.631256	355.568756
0	1.511000	0.655507	309.931244	355.306244
0	1.542000	0.602754	310.331238	356.531250
1	1.589000	0.568406	311.100006	356.912506
0	1.620000	0.652899	310.875000	357.375000
1	1.651000	0.549420	311.156250	356.406250
0	1.682000	0.559855	310.993744	356.668732
0	1.713000	0.614058	310.131256	356.443756
0	1.745000	0.566812	310.093750	358.156250
1	1.776000	0.610290	310.468750	357.593750
0	1.823000	0.568551	309.881256	357.931244
0	1.854000	0.566377	310.100006	358.274994
1	1.885000	0.540725	309.468750	359.531250
0	1.916000	0.504348	309.500000	359.000000
1	1.947000	0.347826	329.656250	377.718750
0	1.979000	0.347826	300.831268	391.206268
0	2.010000	0.607970	310.431366	357.556366
0	2.041000	0.533333	310.000000	359.500000
0	2.088000	0.429275	308.600006	359.662506
1	2.119000	0.568986	309.062500	357.687500
0	2.150000	0.558841	309.975006	357.975006
0	2.181000	0.347826	307.156464	390.981293
0	2.213000	0.503333	309.993744	358.743744
0	2.244000	0.539710	309.500000	358.250000
1	2.275000	0.499420	310.062500	359.062500
1	2.322000	0.347826	320.006256	389.943756
1	2.353000	0.532754	310.337494	358.412506
0	2.384000	0.539710	309.750000	358.250000
1	2.415000	0.492754	310.125000	359.187500
0	2.447000	0.572609	309.193695	357.131378
0	2.478000	0.578406	309.743744	356.806244
0	2.509000	0.529855	309.375000	357.625000
1	2.556000	0.539710	309.500000	357.500000
0	2.587000	0.568116	310.500000	358.000000
0	2.618000	0.539710	310.250000	356.500000
0	2.649000	0.575507	309.968750	356.981262
0	2.681000	0.510145	310.000000	357.500000
0	2.712000	0.545072	309.543762	356.456238
0	2.743000	0.503333	310.993744	358.743744
0	2.774000	0.563768	309.987488	358.012512
0	2.821000	0.347826	328.681335	382.318665
0	2.852000	0.347826	330.193695	378.443634
0	2.883000	0.540725	309.468750	358.531250
0	2.915000	0.531014	309.625000	358.625000
0	2.946000	0.457536	309.681244	359.681244
0	2.977000	0.347826	326.181244	388.181244
1	3.008000	0.541159	310.224945	358.524933
1	3.039000	0.614638	309.343750	356.656250
0	3.086000	0.567101	308.893738	357.893738
1	3.117000	0.554928	310.093750	357.656250
0	3.149000	0.347826	328.718750	377.693848
0	3.180000	0.577101	308.662506	357.787506
0	3.211000	0.503188	309.725006	360.274994
0	3.242000	0.475218	310.555969	361.931702
0	3.273000	0.591304	308.500000	359.000000
1	3.320000	0.630580	308.868744	357.243744
0	3.351000	0.454058	309.706299	360.681274
1	3.383000	0.641884	308.768738	358.468750
1	3.414000	0.549420	309.343750	360.406250
0	3.445000	0.347826	328.687500	379.512512
0	3.476000	0.577681	309.000000	360.812500
0	3.507000	0.347826	328.518707	380.606232
1	3.554000	0.601594	308.656250	360.656250
1	3.585000	0.539710	309.500000	361.500000
0	3.617000	0.548841	308.868744	362.381256
1	3.648000	0.548406	309.625000	360.625000
0	3.679000	0.613623	308.762604	359.537628
0	3.710000	0.586232	308.668762	359.843750
0	3.741000	0.405797	333.125000	375.125000
1	3.773000	0.611594	308.424988	359.550049
1	3.819000	0.568986	309.100098	360.937500
0	3.851000	0.566232	309.168671	361.231354
0	3.882000	0.544928	309.000000	361.500000
0	3.913000	0.484928	309.962494	361.962494
0	3.944000	0.550145	309.600006	361.149994
0	3.975000	0.579855	308.968750	360.031250
0	4.007000	0.513623	310.125000	360.875000
0	4.053000	0.347826	322.174988	391.187439
0	4.085000	0.347826	323.656250	390.656250
0	4.116000	0.548841	309.618744	359.431244
0	4.147000	0.590725	309.999969	357.800018
1	4.178000	0.521739	310.500000	360.000000
0	4.209000	0.486377	309.750000	360.500000
0	4.241000	0.646812	309.056244	357.981232
0	4.287000	0.605507	310.537506	357.587494
0	4.319000	0.579710	309.750000	358.750000
1	4.350000	0.604928	309.687500	358.362488
1	4.381000	0.607246	309.500000	358.500000
0	4.412000	0.540290	311.274994	360.274994
1	4.443000	0.579710	310.750000	358.750000
1	4.475000	0.527246	310.537506	359.462494
0	4.506000	0.521015	310.518738	359.643738
1	4.553000	0.557536	311.056244	359.331268
0	4.584000	0.544928	310.500000	360.000000
0	4.615000	0.503188	311.725006	360.274994
1	4.646000	0.549420	310.593750	360.156250
0	4.677000	0.371015	306.369110	393.693451
0	4.709000	0.624638	309.362488	359.250000
0	4.740000	0.559855	310.256256	361.931244
0	4.787000	0.577246	310.168732	361.831085
1	4.818000	0.570290	310.831238	361.906250
1	4.849000	0.618406	309.381256	360.381256
0	4.880000	0.590145	309.850006	361.725006
0	4.911000	0.348841	327.631256	381.556244
1	4.943000	0.568551	310.868744	361.131256
1	4.974000	0.631884	309.625000	360.375000
0	5.021000	0.347826	328.468750	382.018738
1	5.052000	0.672464	308.500000	360.000000
0	5.083000	0.544928	311.000000	363.500000
1	5.114000	0.576667	310.843750	361.781250
0	5.145000	0.559855	311.243744	362.056244
1	5.177000	0.566232	310.943756	362.131256
0	5.208000	0.539710	310.750000	362.250000
0	5.239000	0.544928	306.000000	362.500000
1	5.286000	0.664638	309.750000	361.750000
0	5.317000	0.347826	336.318756	380.931244
1	5.348000	0.541884	310.531250	364.468750
1	5.379000	0.628986	309.500000	362.250000
1	5.411000	0.623333	309.718750	362.531250
0	5.442000	0.602899	310.500000	362.000000
1	5.473000	0.633333	309.625000	362.000000
1	5.520000	0.652754	309.937500	361.875000
1	5.551000	0.662464	309.468750	360.781250
1	5.582000	0.665362	309.431244	360.431244
1	5.613000	0.637681	310.500000	361.000000
0	5.645000	0.857681	317.112518	370.649994
1	5.676000	0.605942	310.531250	362.468750
0	5.707000	0.366812	330.343750	383.043762
0	5.754000	0.347826	317.443756	396.093719
0	5.785000	1.065217	315.781250	378.093750
1	5.816000	0.673333	309.812500	361.687500
0	5.847000	0.614493	310.500000	362.000000
0	5.879000	0.553768	311.343750	363.968750
1	5.910000	0.652754	309.937500	361.875000
0	5.941000	0.544928	310.000000	362.500000
1	5.972000	0.654203	310.399994	360.912506
1	6.019000	0.619420	310.712494	361.712494
0	6.050000	0.347826	320.006256	382.818756
1	6.081000	0.636377	310.843750	361.156250
1	6.113000	0.644058	310.012512	361.437500
0	6.144000	0.608116	310.250000	361.562500
1	6.175000	0.577101	310.787506	363.024994
1	6.206000	0.638116	309.568756	362.306244
0	6.253000	0.605942	310.468750	363.531250
1	6.284000	0.555942	311.699982	364.050018
0	6.315000	0.512464	310.812500	365.625000
