<SESSION>
<VERSION>
2
<\VERSION>
<DATE>
2017-10-31 12:25:10
<\DATE>
<SUBJECT-ID>
C57BL6-28.09.17-DA-1mois-M4-1.2r
<\SUBJECT-ID>
<NOTE>

<\NOTE>
<MIN-MAX-PLOT>
0.100000 51880.761719
<\MIN-MAX-PLOT>
<STIMULUS-DEFINED>
Default
Default Human Relative Spectral Sensitivity
1	0
1	0.500000	0.500000	17.000000	1	1	1.200000	-100.000000	0.100000	-100.000000	0
<\STIMULUS-DEFINED>
<STIMULUS-GENERATED>
4
0	0	0.000000	1	0.000000	0.000000	1	0.000000	0.000000
0	1	0.509000	1	0.065221	15.983889	1	0.000000	0.000000
0	4	1.018000	1	0.000000	0.000000	1	0.000000	0.000000
-1	5	18.027000	0	0.000000	0.000000	0	0.000000	0.000000
<\STIMULUS-GENERATED>
<RIGHT-PUPIL-DATA>
542	1
1	-0.067000	1.250725	366.600037	193.337463
1	-0.020000	1.200000	367.000000	193.500000
1	0.011000	1.252174	366.500000	192.500000
1	0.042000	1.220580	366.412506	193.212494
1	0.074000	1.240290	366.412506	194.337494
1	0.105000	1.252754	366.500000	194.000000
1	0.136000	1.263623	366.831238	194.156250
1	0.167000	1.238406	367.206238	192.543762
1	0.214000	1.254493	366.662506	192.412506
1	0.245000	1.298551	366.250000	191.750000
1	0.276000	1.268551	366.381378	192.118744
1	0.308000	1.283623	366.781097	193.006256
1	0.339000	1.275362	366.875000	193.875000
1	0.370000	1.286377	367.000000	193.500000
1	0.401000	1.310145	365.500000	192.500000
1	0.432000	1.263768	367.000000	193.000000
1	0.479000	1.267246	367.225006	192.774994
1	0.510000	1.277681	366.750000	191.737488
0	0.542000	1.130435	369.000000	191.000000
1	0.573000	1.281014	365.968750	193.781250
1	0.604000	1.274058	366.681244	193.693756
0	0.635000	1.105362	369.631256	193.368744
1	0.666000	1.291159	366.068756	192.556244
1	0.698000	1.286957	366.500000	191.500000
1	0.744000	1.259710	367.162506	192.524994
1	0.776000	1.205797	367.500000	192.500000
1	0.807000	1.192464	366.462494	192.424957
0	0.838000	1.079855	368.968750	192.518738
1	0.869000	1.161449	366.125000	193.812500
1	0.900000	1.149855	367.037506	194.037506
1	0.932000	1.111884	366.975006	193.024994
1	0.978000	1.100145	366.693756	192.306244
1	1.010000	1.025507	368.250000	191.750000
1	1.041000	1.079275	367.431244	191.993744
1	1.072000	0.988551	368.968750	191.718750
1	1.103000	1.042898	367.500000	191.750000
1	1.134000	1.031884	367.000000	192.000000
1	1.166000	1.055072	368.125000	191.375000
1	1.212000	1.052174	368.000000	190.500000
1	1.244000	1.008696	368.250000	190.750000
1	1.275000	1.049275	368.125000	190.625000
1	1.306000	1.062029	367.274994	190.787506
1	1.337000	1.024928	367.737579	190.774994
1	1.368000	1.025072	368.243744	191.306244
1	1.400000	1.023913	368.250000	192.375000
1	1.431000	1.044058	368.000000	191.500000
1	1.478000	1.057970	367.387756	191.200134
1	1.509000	1.003188	368.787506	190.899994
1	1.540000	1.072319	367.406250	190.656250
1	1.571000	1.066232	367.818756	191.006256
1	1.602000	1.059710	368.774994	189.774994
1	1.634000	1.101015	367.931244	191.068756
1	1.665000	1.108841	367.056244	192.306244
1	1.712000	1.104928	367.875000	192.125000
0	1.743000	1.014493	370.125000	191.375000
1	1.774000	1.078261	369.000000	191.000000
1	1.805000	1.147826	367.500000	190.500000
1	1.836000	1.095652	369.000000	191.000000
1	1.868000	1.089710	367.843750	190.031250
1	1.899000	1.061449	368.250000	189.750000
1	1.946000	1.078261	368.000000	191.000000
1	1.977000	0.998841	368.850006	192.149994
1	2.008000	1.117971	368.062500	192.437500
1	2.039000	1.071159	368.106262	191.156250
1	2.070000	1.091884	367.812500	191.187500
1	2.102000	1.079855	368.781250	191.968750
1	2.133000	1.078261	367.500000	192.500000
1	2.164000	1.094493	368.774994	192.774994
1	2.211000	1.122319	368.000000	192.437500
1	2.242000	1.120145	367.593750	192.593750
1	2.273000	1.117971	369.062500	193.062500
1	2.304000	1.131594	368.225006	191.899994
1	2.336000	1.137681	368.625000	192.250000
1	2.367000	1.105362	368.631256	190.793732
1	2.398000	1.107102	369.218750	190.718750
1	2.445000	1.171015	367.500000	190.500000
1	2.476000	1.150580	368.281250	192.281250
1	2.507000	1.060870	371.500000	192.000000
1	2.538000	1.131014	368.875000	192.500000
1	2.570000	1.106232	369.193695	191.756073
1	2.601000	1.137536	368.843750	191.406250
1	2.632000	1.151160	368.318756	190.943756
1	2.679000	1.100580	369.187500	190.812500
1	2.710000	1.118406	368.443756	191.056244
1	2.741000	1.098406	368.906250	190.718750
1	2.772000	1.072899	369.306244	192.381256
1	2.804000	1.137101	368.212494	192.587494
1	2.835000	1.115072	369.012421	191.537506
1	2.866000	1.066232	369.693756	190.806244
1	2.897000	1.069855	369.699982	190.662506
1	2.944000	1.117971	369.062500	189.937500
1	2.975000	1.062029	369.774994	189.725006
1	3.006000	1.111449	369.018738	189.981262
0	3.038000	1.020725	371.681244	190.631256
1	3.069000	1.147826	368.500000	189.500000
1	3.100000	1.115217	369.131256	190.781281
1	3.131000	1.105507	369.274994	190.274994
1	3.178000	1.118551	368.962494	190.537506
1	3.209000	1.096812	369.725006	189.725006
1	3.240000	1.116377	368.993744	190.543732
1	3.272000	1.101015	369.693756	191.068756
1	3.303000	1.113768	369.018738	190.981262
1	3.334000	1.114203	368.975006	191.100006
1	3.365000	1.089855	368.500000	190.500000
1	3.412000	1.042754	368.981262	190.018738
1	3.443000	1.098841	369.162506	189.274994
1	3.474000	1.079275	369.556244	189.556244
1	3.506000	0.977971	370.950012	188.937500
1	3.537000	1.062464	369.781250	188.718750
1	3.568000	1.007102	370.531250	188.531250
1	3.599000	1.062464	369.781250	190.281250
1	3.630000	1.074928	370.068756	189.743744
1	3.677000	1.055072	371.000000	188.000000
1	3.708000	1.098406	368.718750	188.718750
1	3.740000	0.999420	370.250000	188.125000
1	3.771000	1.031884	370.000000	189.000000
1	3.802000	1.066667	370.500000	188.500000
1	3.833000	1.097246	369.781250	189.343750
1	3.864000	1.092898	369.218750	189.906250
1	3.911000	1.104928	368.750000	188.875000
1	3.942000	1.015072	370.849976	188.599976
1	3.974000	0.991304	371.000000	189.500000
1	4.005000	1.097246	369.781250	189.768738
1	4.036000	1.018551	370.350006	188.787506
1	4.067000	1.097246	369.781250	190.218750
1	4.098000	1.094638	370.193756	189.806244
1	4.145000	1.079855	369.481262	190.968750
1	4.176000	1.066667	370.750000	191.250000
1	4.208000	1.156522	368.750000	191.000000
1	4.239000	1.113333	368.975006	189.712494
0	4.270000	1.061449	370.750000	189.250000
1	4.301000	1.070725	369.350006	189.850006
1	4.332000	1.007681	370.493744	188.506256
1	4.364000	1.096812	368.725006	189.774994
1	4.410000	1.118551	368.087494	190.537506
1	4.442000	1.138406	368.181244	189.818756
1	4.473000	1.146232	368.468750	191.281250
1	4.504000	1.101594	369.093750	190.281250
1	4.535000	1.131594	368.050018	190.524994
1	4.566000	1.158116	368.343750	190.581238
1	4.598000	1.134058	368.331238	190.218750
1	4.644000	1.082754	368.743744	189.993744
0	4.676000	0.912464	371.750000	190.875000
