<SESSION>
<VERSION>
2
<\VERSION>
<DATE>
2017-09-05 10:06:04
<\DATE>
<SUBJECT-ID>
c57-1mois-M1-1.2b
<\SUBJECT-ID>
<NOTE>

<\NOTE>
<MIN-MAX-PLOT>
0.100000 51880.761719
<\MIN-MAX-PLOT>
<STIMULUS-DEFINED>
Default
Default Human Relative Spectral Sensitivity
1	0
1	0.500000	0.500000	29.000000	3	3	1.200000	-100.000000	0.100000	-100.000000	0
<\STIMULUS-DEFINED>
<STIMULUS-GENERATED>
4
0	0	0.000000	3	0.000000	0.000000	3	0.000000	0.000000
0	1	0.509000	3	0.299242	15.810344	3	0.000000	0.000000
0	4	1.019000	3	0.000000	0.000000	3	0.000000	0.000000
-1	5	30.028000	0	0.000000	0.000000	0	0.000000	0.000000
<\STIMULUS-GENERATED>
<RIGHT-PUPIL-DATA>
903	1
1	-0.051000	1.565217	368.000000	338.500000
1	-0.020000	1.631449	370.693756	337.318756
1	0.011000	1.657971	371.000000	335.500000
1	0.043000	1.621884	370.681244	336.556244
1	0.074000	1.609275	371.125000	337.375000
1	0.105000	1.599855	371.056244	337.056244
1	0.152000	1.618406	371.493744	337.293732
1	0.183000	1.609275	371.375000	337.125000
1	0.214000	1.623333	370.468750	337.331238
1	0.245000	1.598406	370.218750	337.968750
1	0.277000	1.616812	370.125000	337.500000
1	0.308000	1.593188	371.906219	337.131256
1	0.339000	1.596812	370.850006	336.912506
1	0.386000	1.609275	370.375000	335.875000
1	0.417000	1.609855	371.649994	336.649994
1	0.448000	1.591884	371.125000	336.125000
1	0.479000	1.601594	371.906250	336.843750
1	0.511000	1.609855	371.399994	337.649994
1	0.542000	1.601160	370.524994	337.975006
1	0.573000	1.565217	372.000000	338.500000
1	0.604000	1.622754	370.556244	338.443756
1	0.651000	1.609275	370.625000	338.000000
1	0.682000	1.628841	370.343750	337.581238
1	0.713000	1.619855	371.506165	337.456238
1	0.745000	1.596667	371.056244	337.981232
1	0.776000	1.629275	371.287506	337.449982
1	0.807000	1.565217	372.000000	338.500000
1	0.838000	1.575507	371.156250	338.156250
1	0.885000	1.530435	370.750000	338.750000
1	0.916000	1.485942	371.318756	339.631256
1	0.947000	1.416232	371.399994	339.350006
1	0.979000	1.379710	371.500000	339.000000
1	1.010000	1.363768	372.031250	339.031250
1	1.041000	1.326667	371.562500	338.437500
1	1.072000	1.278261	372.250000	338.750000
1	1.119000	1.257536	373.106232	339.193756
1	1.150000	1.150580	373.856232	338.706268
0	1.181000	1.043478	373.000000	336.500000
1	1.213000	1.114203	373.475006	339.100006
1	1.244000	1.020290	373.000000	336.500000
0	1.275000	1.044638	374.524994	339.475006
0	1.306000	1.008696	371.000000	337.500000
1	1.337000	1.057681	374.287506	339.662506
1	1.384000	1.037681	373.000000	338.000000
0	1.415000	0.968985	372.937500	337.062500
1	1.447000	0.986232	372.381348	337.281189
1	1.478000	0.948551	375.393768	338.206268
0	1.509000	0.915942	376.000000	338.500000
1	1.540000	0.925507	373.562500	337.437500
1	1.571000	0.918841	372.750000	337.750000
1	1.618000	0.927536	373.250000	338.750000
0	1.649000	0.916377	373.693756	339.318756
1	1.681000	1.008696	372.000000	338.500000
